nom_ligne,jour,avg_passagers
M24,2053-11-19,34.5
M24,2053-11-20,33.0
M24,2053-11-21,21.166666666666668
M24,2053-11-22,45.5
M24,2053-11-23,22.75
M24,2053-11-24,27.0
M24,2053-11-25,34.166666666666664
M24,2053-11-26,35.25
M24,2053-11-27,28.25
M24,2053-11-28,35.5
M24,2053-11-29,27.833333333333332
M24,2053-11-30,26.0
M24,2053-12-01,37.57142857142857
M24,2053-12-02,32.25
M24,2053-12-03,33.5
M24,2053-12-04,28.5
M24,2053-12-05,31.5
M24,2053-12-06,29.833333333333332
M24,2053-12-07,28.5
M24,2053-12-08,37.333333333333336
M24,2053-12-09,21.5
M24,2053-12-10,39.0
M24,2053-12-11,30.25
M24,2053-12-12,25.333333333333332
M24,2053-12-13,37.333333333333336
M24,2053-12-14,31.714285714285715
M24,2053-12-15,43.0
M24,2053-12-16,28.714285714285715
M24,2053-12-17,33.714285714285715
M24,2053-12-18,29.666666666666668
M24,2053-12-19,29.666666666666668
M24,2053-12-20,34.142857142857146
M24,2053-12-21,26.333333333333332
M24,2053-12-22,33.2
M24,2053-12-23,26.666666666666668
M24,2053-12-24,26.4
M24,2053-12-26,31.666666666666668
M24,2053-12-27,30.0
M24,2053-12-28,28.0
M24,2053-12-29,28.0
M24,2053-12-30,38.0
M24,2053-12-31,29.8
M25,2053-01-01,19.0
M25,2053-01-02,19.333333333333332
M25,2053-01-03,27.5
M25,2053-01-04,36.0
M25,2053-01-05,22.166666666666668
M25,2053-01-06,35.333333333333336
M25,2053-01-07,36.0
M25,2053-01-08,22.6
M25,2053-01-09,20.666666666666668
M25,2053-01-10,28.5
M25,2053-01-11,25.5
M25,2053-01-12,30.0
M25,2053-01-13,35.0
M25,2053-01-14,28.571428571428573
M25,2053-01-15,31.0
M25,2053-01-16,34.875
M25,2053-01-17,25.6
M25,2053-01-18,26.142857142857142
M25,2053-01-19,29.8
M25,2053-01-20,31.25
M25,2053-01-21,28.375
M25,2053-01-22,36.666666666666664
M25,2053-01-23,33.4
M25,2053-01-24,27.571428571428573
M25,2053-01-25,26.0
M25,2053-01-26,30.25
M25,2053-01-27,34.0
M25,2053-01-28,28.428571428571427
M25,2053-01-29,27.2
M25,2053-01-30,30.5
M25,2053-01-31,24.0
M25,2053-02-01,21.2
M25,2053-02-02,32.25
M25,2053-02-03,23.833333333333332
M25,2053-02-04,18.5
M25,2053-02-05,30.666666666666668
M25,2053-02-06,33.25
M25,2053-02-07,32.666666666666664
M25,2053-02-08,27.0
M25,2053-02-09,31.2
M25,2053-02-10,26.4
M25,2053-02-11,33.0
M25,2053-02-12,30.4
M25,2053-02-13,36.0
M25,2053-02-14,23.714285714285715
M25,2053-02-15,37.375
M25,2053-02-16,26.5
M25,2053-02-17,44.0
M25,2053-02-18,21.166666666666668
M25,2053-02-19,38.0
M25,2053-02-20,35.0
M25,2053-02-21,18.666666666666668
M25,2053-02-22,26.333333333333332
M25,2053-02-23,29.5
M25,2053-02-24,22.5
M25,2053-02-25,28.2
M25,2053-02-26,29.0
M25,2053-02-27,36.333333333333336
M25,2053-02-28,30.2
M25,2053-03-01,32.166666666666664
M25,2053-03-02,26.666666666666668
M25,2053-03-03,21.0
M25,2053-03-04,30.2
M25,2053-03-05,30.75
M25,2053-03-06,28.2
M25,2053-03-07,24.75
M25,2053-03-08,36.0
M25,2053-03-09,28.333333333333332
M25,2053-03-10,28.0
M25,2053-03-11,17.666666666666668
M25,2053-03-12,25.0
M25,2053-03-13,27.0
M25,2053-03-14,27.4
M25,2053-03-15,34.0
M25,2053-03-16,31.0
M25,2053-03-17,35.666666666666664
M25,2053-03-18,36.5
M25,2053-03-19,27.5
M25,2053-03-20,25.333333333333332
M25,2053-03-21,21.2
M25,2053-03-22,30.666666666666668
M25,2053-03-23,26.666666666666668
M25,2053-03-24,36.0
M25,2053-03-25,43.0
M25,2053-03-26,27.714285714285715
M25,2053-03-27,35.25
M25,2053-03-28,32.8
M25,2053-03-29,30.6
M25,2053-03-30,32.55555555555556
M25,2053-03-31,26.285714285714285
M25,2053-04-01,38.5
M25,2053-04-02,22.666666666666668
M25,2053-04-03,25.428571428571427
M25,2053-04-04,29.0
M25,2053-04-05,27.5
M25,2053-04-06,28.8
M25,2053-04-07,34.857142857142854
M25,2053-04-08,31.666666666666668
M25,2053-04-09,35.166666666666664
M25,2053-04-10,34.5
M25,2053-04-11,25.5
M25,2053-04-12,33.2
M25,2053-04-13,36.666666666666664
M25,2053-04-14,22.333333333333332
M25,2053-04-15,33.2
M25,2053-04-16,33.333333333333336
M25,2053-04-17,17.0
M25,2053-04-18,37.8
M25,2053-04-19,33.0
M25,2053-04-20,33.666666666666664
M25,2053-04-21,25.125
M25,2053-04-22,34.5
M25,2053-04-23,24.5
M25,2053-04-24,29.5
M25,2053-04-25,30.0
M25,2053-04-26,28.5
M25,2053-04-27,28.0
M25,2053-04-28,21.714285714285715
M25,2053-04-29,33.0
M25,2053-04-30,33.0
M25,2053-05-01,27.333333333333332
M25,2053-05-02,24.0
M25,2053-05-03,29.0
M25,2053-05-04,21.0
M25,2053-05-05,21.0
M25,2053-05-06,27.8
M25,2053-05-07,27.8
M25,2053-05-08,37.285714285714285
M25,2053-05-09,33.25
M25,2053-05-10,28.0
M25,2053-05-11,29.333333333333332
M25,2053-05-12,26.333333333333332
M25,2053-05-13,32.5
M25,2053-05-14,22.5
M25,2053-05-15,32.75
M25,2053-05-16,27.666666666666668
M25,2053-05-17,28.25
M25,2053-05-18,30.5
M25,2053-05-19,33.0
M25,2053-05-20,26.2
M25,2053-05-21,26.5
M25,2053-05-22,34.4
M25,2053-05-23,25.444444444444443
M25,2053-05-24,31.2
M25,2053-05-25,35.5
M25,2053-05-26,30.77777777777778
M25,2053-05-27,24.444444444444443
M25,2053-05-28,31.333333333333332
M25,2053-05-29,33.8
M25,2053-05-30,26.666666666666668
M25,2053-05-31,33.5
M25,2053-06-01,27.142857142857142
M25,2053-06-02,15.0
M25,2053-06-03,22.571428571428573
M25,2053-06-04,28.714285714285715
M25,2053-06-05,22.0
M25,2053-06-06,31.0
M25,2053-06-07,22.0
M25,2053-06-08,28.5
M25,2053-06-09,34.333333333333336
M25,2053-06-10,22.333333333333332
M25,2053-06-11,29.25
M25,2053-06-12,27.333333333333332
M25,2053-06-13,24.666666666666668
M25,2053-06-14,34.0
M25,2053-06-15,26.5
M25,2053-06-16,23.333333333333332
M25,2053-06-17,29.6
M25,2053-06-18,31.666666666666668
M25,2053-06-19,40.0
M25,2053-06-20,26.2
M25,2053-06-21,26.0
M25,2053-06-22,23.8
M25,2053-06-23,35.666666666666664
M25,2053-06-24,30.0
M25,2053-06-25,28.0
M25,2053-06-26,36.5
M25,2053-06-27,27.8
M25,2053-06-28,30.0
M25,2053-06-29,23.5
M25,2053-06-30,30.5
M25,2053-07-01,31.166666666666668
M25,2053-07-02,36.6
M25,2053-07-03,40.666666666666664
M25,2053-07-04,25.0
M25,2053-07-05,20.5
M25,2053-07-06,28.25
M25,2053-07-07,29.75
M25,2053-07-08,29.5
M25,2053-07-09,19.75
M25,2053-07-10,25.666666666666668
M25,2053-07-11,26.857142857142858
M25,2053-07-12,39.666666666666664
M25,2053-07-13,29.571428571428573
M25,2053-07-14,35.0
M25,2053-07-15,28.5
M25,2053-07-16,31.285714285714285
M25,2053-07-17,32.75
M25,2053-07-18,29.0
M25,2053-07-19,35.75
M25,2053-07-20,34.4
M25,2053-07-21,31.8
M25,2053-07-22,18.8
M25,2053-07-23,40.333333333333336
M25,2053-07-24,21.4
M25,2053-07-25,37.5
M25,2053-07-26,27.5
M25,2053-07-27,25.25
M25,2053-07-28,27.714285714285715
M25,2053-07-29,37.666666666666664
M25,2053-07-30,36.25
M25,2053-07-31,20.142857142857142
M25,2053-08-01,31.333333333333332
M25,2053-08-02,27.166666666666668
M25,2053-08-03,32.2
M25,2053-08-04,29.0
M25,2053-08-05,26.166666666666668
M25,2053-08-06,29.75
M25,2053-08-07,25.166666666666668
M25,2053-08-08,26.6
M25,2053-08-09,28.0
M25,2053-08-10,37.6
M25,2053-08-11,35.4
M25,2053-08-12,34.0
M25,2053-08-13,29.875
M25,2053-08-14,24.0
M25,2053-08-15,28.0
M25,2053-08-16,26.25
M25,2053-08-17,23.5
M25,2053-08-18,26.666666666666668
M25,2053-08-19,29.0
M25,2053-08-20,28.8
M25,2053-08-21,25.0
M25,2053-08-22,25.7
M25,2053-08-23,39.0
M25,2053-08-24,27.0
M25,2053-08-25,29.2
M25,2053-08-26,26.0
M25,2053-08-27,20.4
M25,2053-08-28,22.0
M25,2053-08-29,29.8
M25,2053-08-30,27.5
M25,2053-08-31,25.666666666666668
M25,2053-09-01,37.0
M25,2053-09-02,29.2
M25,2053-09-03,29.666666666666668
M25,2053-09-04,24.5
M25,2053-09-05,35.5
M25,2053-09-06,37.5
M25,2053-09-07,28.0
M25,2053-09-08,23.166666666666668
M25,2053-09-09,24.333333333333332
M25,2053-09-10,24.333333333333332
M25,2053-09-11,33.0
M25,2053-09-12,26.0
M25,2053-09-13,27.5
M25,2053-09-14,35.0
M25,2053-09-15,34.111111111111114
M25,2053-09-16,26.0
M25,2053-09-17,32.666666666666664
M25,2053-09-18,34.25
M25,2053-09-19,30.0
M25,2053-09-20,27.571428571428573
M25,2053-09-21,37.333333333333336
M25,2053-09-22,25.2
M25,2053-09-23,28.833333333333332
M25,2053-09-24,29.5
M25,2053-09-25,29.5
M25,2053-09-26,28.5
M25,2053-09-27,16.75
M25,2053-09-28,27.857142857142858
M25,2053-09-29,37.0
M25,2053-09-30,28.0
M25,2053-10-01,28.166666666666668
M25,2053-10-02,31.6
M25,2053-10-03,22.666666666666668
M25,2053-10-04,44.0
M25,2053-10-05,24.2
M25,2053-10-06,27.75
M25,2053-10-07,30.0
M25,2053-10-08,35.333333333333336
M25,2053-10-09,32.0
M25,2053-10-10,35.25
M25,2053-10-11,35.0
M25,2053-10-12,24.166666666666668
M25,2053-10-13,28.0
M25,2053-10-14,26.6
M25,2053-10-15,27.4
M25,2053-10-16,30.375
M25,2053-10-17,30.0
M25,2053-10-18,34.22222222222222
M25,2053-10-19,20.0
M25,2053-10-20,38.0
M25,2053-10-21,29.25
M25,2053-10-22,29.6
M25,2053-10-23,31.571428571428573
M25,2053-10-24,35.75
M25,2053-10-25,32.0
M25,2053-10-26,28.0
M25,2053-10-27,26.375
M25,2053-10-28,21.0
M25,2053-10-29,39.75
M25,2053-10-30,27.571428571428573
M25,2053-10-31,36.333333333333336
M25,2053-11-01,28.75
M25,2053-11-02,24.833333333333332
M25,2053-11-03,35.2
M25,2053-11-04,24.666666666666668
M25,2053-11-05,27.0
M25,2053-11-06,28.428571428571427
M25,2053-11-07,31.25
M25,2053-11-08,41.25
M25,2053-11-09,26.5
M25,2053-11-10,31.0
M25,2053-11-11,28.0
M25,2053-11-12,18.0
M25,2053-11-13,30.5
M25,2053-11-14,33.75
M25,2053-11-15,32.833333333333336
M25,2053-11-17,25.75
M25,2053-11-18,28.2
M25,2053-11-19,29.25
M25,2053-11-20,20.2
M25,2053-11-21,33.0
M25,2053-11-22,27.166666666666668
M25,2053-11-23,28.333333333333332
M25,2053-11-24,31.666666666666668
M25,2053-11-25,25.0
M25,2053-11-26,37.666666666666664
M25,2053-11-27,31.0
M25,2053-11-28,31.714285714285715
M25,2053-11-29,30.142857142857142
M25,2053-11-30,34.666666666666664
M25,2053-12-01,27.0
M25,2053-12-02,27.0
M25,2053-12-03,29.0
M25,2053-12-04,32.5
M25,2053-12-05,23.166666666666668
M25,2053-12-06,33.666666666666664
M25,2053-12-07,33.666666666666664
M25,2053-12-08,28.5
M25,2053-12-09,32.166666666666664
M25,2053-12-10,21.6
M25,2053-12-11,32.0
M25,2053-12-12,27.5
M25,2053-12-13,29.0
M25,2053-12-14,32.0
M25,2053-12-15,23.833333333333332
M25,2053-12-16,25.25
M25,2053-12-17,26.5
M25,2053-12-18,29.2
M25,2053-12-19,32.0
M25,2053-12-20,38.0
M25,2053-12-21,28.0
M25,2053-12-22,27.5
M25,2053-12-23,24.25
M25,2053-12-24,23.4
M25,2053-12-25,24.0
M25,2053-12-27,26.5
M25,2053-12-28,27.142857142857142
M25,2053-12-29,26.0
M25,2053-12-30,27.166666666666668
M25,2053-12-31,30.77777777777778
M26,2053-01-01,27.166666666666668
M26,2053-01-02,26.0
M26,2053-01-03,33.5
M26,2053-01-04,37.166666666666664
M26,2053-01-05,31.875
M26,2053-01-06,36.0
M26,2053-01-07,26.833333333333332
M26,2053-01-08,35.0
M26,2053-01-09,30.2
M26,2053-01-10,31.22222222222222
M26,2053-01-11,30.0
M26,2053-01-12,27.5
M26,2053-01-13,33.25
M26,2053-01-14,45.666666666666664
M26,2053-01-15,22.6
M26,2053-01-16,34.125
M26,2053-01-17,32.75
M26,2053-01-18,35.57142857142857
M26,2053-01-19,25.88888888888889
M26,2053-01-20,24.8
M26,2053-01-21,28.714285714285715
M26,2053-01-22,22.571428571428573
M26,2053-01-23,29.6
M26,2053-01-24,27.25
M26,2053-01-25,33.888888888888886
M26,2053-01-26,23.5
M26,2053-01-27,27.428571428571427
M26,2053-01-28,22.7
M26,2053-01-29,43.5
M26,2053-01-30,28.375
M26,2053-01-31,36.5
M26,2053-02-01,34.666666666666664
M26,2053-02-02,18.25
M26,2053-02-03,29.09090909090909
M26,2053-02-04,23.333333333333332
M26,2053-02-05,30.285714285714285
M26,2053-02-06,32.5
M26,2053-02-07,31.4
M26,2053-02-08,29.166666666666668
M26,2053-02-09,29.857142857142858
M26,2053-02-10,28.88888888888889
M26,2053-02-11,26.75
M26,2053-02-12,28.285714285714285
M26,2053-02-13,34.0
M26,2053-02-14,31.375
M26,2053-02-15,24.0
M26,2053-02-16,25.5
M26,2053-02-17,27.25
M26,2053-02-18,32.0
M26,2053-02-19,25.555555555555557
M26,2053-02-20,33.714285714285715
M26,2053-02-21,29.571428571428573
M26,2053-02-22,33.57142857142857
M26,2053-02-23,23.928571428571427
M26,2053-02-24,32.666666666666664
M26,2053-02-25,31.8
M26,2053-02-26,32.714285714285715
M26,2053-02-27,41.0
M26,2053-02-28,29.571428571428573
M26,2053-03-01,25.0
M26,2053-03-02,30.0
M26,2053-03-03,27.0
M26,2053-03-04,29.88888888888889
M26,2053-03-05,38.5
M26,2053-03-06,25.333333333333332
M26,2053-03-07,31.857142857142858
M26,2053-03-08,24.6
M26,2053-03-09,30.25
M26,2053-03-10,31.0
M26,2053-03-11,30.875
M26,2053-03-12,25.166666666666668
M26,2053-03-13,32.2
M26,2053-03-14,42.5
M26,2053-03-15,26.4
M26,2053-03-16,26.88888888888889
M26,2053-03-17,32.0
M26,2053-03-18,28.8
M26,2053-03-19,30.0
M26,2053-03-20,27.428571428571427
M26,2053-03-21,27.142857142857142
M26,2053-03-22,24.4
M26,2053-03-23,36.81818181818182
M26,2053-03-24,29.636363636363637
M26,2053-03-25,36.6
M26,2053-03-26,31.833333333333332
M26,2053-03-27,34.77777777777778
M26,2053-03-28,27.4
M26,2053-03-29,31.4
M26,2053-03-30,31.6
M26,2053-03-31,27.75
M26,2053-04-01,27.375
M26,2053-04-02,33.0
M26,2053-04-03,31.75
M26,2053-04-04,29.4
M26,2053-04-05,31.4
M26,2053-04-06,36.375
M26,2053-04-07,32.0
M26,2053-04-08,24.6
M26,2053-04-09,31.7
M26,2053-04-10,27.2
M26,2053-04-11,25.625
M26,2053-04-12,31.125
M26,2053-04-13,26.5
M26,2053-04-14,22.875
M26,2053-04-15,35.0
M26,2053-04-16,30.4
M26,2053-04-17,29.6
M26,2053-04-18,25.333333333333332
M26,2053-04-19,33.5
M26,2053-04-20,27.333333333333332
M26,2053-04-21,29.5
M26,2053-04-22,27.6
M26,2053-04-23,27.4
M26,2053-04-24,25.0
M26,2053-04-25,25.333333333333332
M26,2053-04-26,36.666666666666664
M26,2053-04-27,36.0
M26,2053-04-28,31.25
M26,2053-04-29,25.333333333333332
M26,2053-04-30,33.142857142857146
M26,2053-05-01,30.666666666666668
M26,2053-05-02,31.0
M26,2053-05-03,31.5
M26,2053-05-04,29.7
M26,2053-05-05,29.333333333333332
M26,2053-05-06,30.428571428571427
M26,2053-05-07,24.4
M26,2053-05-08,32.857142857142854
M26,2053-05-09,25.727272727272727
M26,2053-05-10,34.666666666666664
M26,2053-05-11,21.571428571428573
M26,2053-05-12,37.166666666666664
M26,2053-05-13,30.571428571428573
M26,2053-05-14,27.625
M26,2053-05-15,28.285714285714285
M26,2053-05-16,28.875
M26,2053-05-17,27.142857142857142
M26,2053-05-18,29.2
M26,2053-05-19,30.25
M26,2053-05-20,25.5
M26,2053-05-21,28.90909090909091
M26,2053-05-22,33.44444444444444
M26,2053-05-23,31.0
M26,2053-05-24,27.166666666666668
M26,2053-05-25,26.666666666666668
M26,2053-05-26,33.9
M26,2053-05-27,27.0
M26,2053-05-28,33.833333333333336
M26,2053-05-29,27.22222222222222
M26,2053-05-30,27.25
M26,2053-05-31,32.0
M26,2053-06-01,25.5
M26,2053-06-02,29.0
M26,2053-06-03,29.875
M26,2053-06-04,27.285714285714285
M26,2053-06-05,28.2
M26,2053-06-06,29.6
M26,2053-06-07,30.285714285714285
M26,2053-06-08,29.4
M26,2053-06-09,30.857142857142858
M26,2053-06-10,32.55555555555556
M26,2053-06-11,32.22222222222222
M26,2053-06-12,36.111111111111114
M26,2053-06-13,30.8
M26,2053-06-14,31.285714285714285
M26,2053-06-15,22.666666666666668
M26,2053-06-16,31.571428571428573
M26,2053-06-17,30.666666666666668
M26,2053-06-18,31.666666666666668
M26,2053-06-19,28.5
M26,2053-06-20,28.266666666666666
M26,2053-06-21,32.357142857142854
M26,2053-06-22,28.166666666666668
M26,2053-06-23,24.666666666666668
M26,2053-06-24,34.25
M26,2053-06-25,26.8
M26,2053-06-26,31.363636363636363
M26,2053-06-27,31.0
M26,2053-06-28,30.0
M26,2053-06-29,30.1
M26,2053-06-30,27.444444444444443
M26,2053-07-01,21.75
M26,2053-07-02,23.666666666666668
M26,2053-07-03,35.333333333333336
M26,2053-07-04,26.3
M26,2053-07-05,33.8
M26,2053-07-06,25.125
M26,2053-07-07,33.2
M26,2053-07-08,30.75
M26,2053-07-09,29.125
M26,2053-07-10,30.25
M26,2053-07-11,26.3
M26,2053-07-12,30.77777777777778
M26,2053-07-13,22.142857142857142
M26,2053-07-14,34.0
M26,2053-07-15,35.25
M26,2053-07-16,36.55555555555556
M26,2053-07-17,31.555555555555557
M26,2053-07-18,29.0
M26,2053-07-19,35.4
M26,2053-07-20,37.333333333333336
M26,2053-07-21,23.0
M26,2053-07-22,28.142857142857142
M26,2053-07-23,28.6
M26,2053-07-24,25.571428571428573
M26,2053-07-25,35.4
M26,2053-07-26,29.7
M26,2053-07-27,28.75
M26,2053-07-28,25.0
M26,2053-07-29,29.25
M26,2053-07-30,31.333333333333332
M26,2053-07-31,24.333333333333332
M26,2053-08-01,31.166666666666668
M26,2053-08-02,25.555555555555557
M26,2053-08-03,32.0
M26,2053-08-04,28.2
M26,2053-08-05,34.166666666666664
M26,2053-08-06,28.571428571428573
M26,2053-08-07,32.142857142857146
M26,2053-08-08,29.0
M26,2053-08-09,29.666666666666668
M26,2053-08-10,30.857142857142858
M26,2053-08-11,28.333333333333332
M26,2053-08-12,30.555555555555557
M26,2053-08-13,25.25
M26,2053-08-14,32.42857142857143
M26,2053-08-15,29.75
M26,2053-08-16,39.0
M26,2053-08-17,33.625
M26,2053-08-18,28.0
M26,2053-08-19,24.166666666666668
M26,2053-08-20,28.285714285714285
M26,2053-08-21,26.75
M26,2053-08-22,25.0
M26,2053-08-23,31.4
M26,2053-08-24,30.375
M26,2053-08-25,30.2
M26,2053-08-26,29.77777777777778
M26,2053-08-27,33.8
M26,2053-08-28,32.0
M26,2053-08-29,27.166666666666668
M26,2053-08-30,27.5
M26,2053-08-31,29.166666666666668
M26,2053-09-01,29.7
M26,2053-09-02,25.333333333333332
M26,2053-09-03,28.11111111111111
M26,2053-09-04,24.666666666666668
M26,2053-09-05,33.4
M26,2053-09-06,21.142857142857142
M26,2053-09-07,30.0
M26,2053-09-08,33.0
M26,2053-09-09,29.11111111111111
M26,2053-09-10,35.6
M26,2053-09-11,32.142857142857146
M26,2053-09-12,32.333333333333336
M26,2053-09-13,28.625
M26,2053-09-14,46.0
M26,2053-09-15,31.0
M26,2053-09-16,34.333333333333336
M26,2053-09-17,35.0
M26,2053-09-18,28.555555555555557
M26,2053-09-19,19.0
M26,2053-09-20,28.555555555555557
M26,2053-09-21,26.6
M26,2053-09-22,29.0
M26,2053-09-23,33.416666666666664
M26,2053-09-24,31.6
M26,2053-09-25,30.5
M26,2053-09-26,32.0
M26,2053-09-27,21.8
M26,2053-09-28,25.0
M26,2053-09-29,33.0
M26,2053-09-30,28.5
M26,2053-10-01,24.5
M26,2053-10-02,30.571428571428573
M26,2053-10-03,29.666666666666668
M26,2053-10-04,30.714285714285715
M26,2053-10-05,31.0
M26,2053-10-06,24.1
M26,2053-10-07,33.57142857142857
M26,2053-10-08,33.5
M26,2053-10-09,29.833333333333332
M26,2053-10-10,29.1
M26,2053-10-11,36.8
M26,2053-10-12,26.833333333333332
M26,2053-10-13,31.363636363636363
M26,2053-10-14,21.833333333333332
M26,2053-10-15,23.5
M26,2053-10-16,25.0
M26,2053-10-17,33.857142857142854
M26,2053-10-18,34.2
M26,2053-10-19,26.833333333333332
M26,2053-10-20,26.571428571428573
M26,2053-10-22,34.5
M26,2053-10-23,21.333333333333332
M26,2053-10-24,26.0
M26,2053-10-25,33.5
M26,2053-10-26,22.333333333333332
M26,2053-10-27,24.0
M26,2053-10-28,24.2
M26,2053-10-29,36.333333333333336
M26,2053-10-30,27.25
M26,2053-10-31,25.0
M26,2053-11-01,34.8
M26,2053-11-02,30.5
M26,2053-11-03,27.833333333333332
M26,2053-11-04,29.363636363636363
M26,2053-11-05,28.1
M26,2053-11-06,32.5
M26,2053-11-07,28.2
M26,2053-11-08,25.333333333333332
M26,2053-11-09,29.285714285714285
M26,2053-11-10,34.25
M26,2053-11-11,28.428571428571427
M26,2053-11-12,29.571428571428573
M26,2053-11-13,34.57142857142857
M26,2053-11-14,25.5
M26,2053-11-15,28.2
M26,2053-11-16,34.666666666666664
M26,2053-11-17,27.555555555555557
M26,2053-11-18,27.166666666666668
M26,2053-11-19,37.333333333333336
M26,2053-11-20,33.857142857142854
M26,2053-11-21,29.0
M26,2053-11-22,23.75
M26,2053-11-23,28.166666666666668
M26,2053-11-24,22.714285714285715
M26,2053-11-25,26.6
M26,2053-11-26,29.714285714285715
M26,2053-11-27,26.875
M26,2053-11-28,28.875
M26,2053-11-29,21.0
M26,2053-11-30,24.0
M26,2053-12-01,30.666666666666668
M26,2053-12-02,24.11111111111111
M26,2053-12-03,26.25
M26,2053-12-04,31.5
M26,2053-12-05,20.5
M26,2053-12-06,26.0
M26,2053-12-07,30.166666666666668
M26,2053-12-08,31.8
M26,2053-12-09,34.8
M26,2053-12-10,27.875
M26,2053-12-11,32.833333333333336
M26,2053-12-12,23.4
M26,2053-12-13,26.666666666666668
M26,2053-12-14,35.333333333333336
M26,2053-12-15,31.5
M26,2053-12-16,23.5
M26,2053-12-17,26.625
M26,2053-12-18,24.75
M26,2053-12-19,32.2
M26,2053-12-20,31.5
M26,2053-12-21,32.57142857142857
M26,2053-12-22,29.428571428571427
M26,2053-12-23,33.666666666666664
M26,2053-12-24,28.8
M26,2053-12-25,30.0
M26,2053-12-26,24.714285714285715
M26,2053-12-27,33.333333333333336
M26,2053-12-28,25.375
M26,2053-12-29,31.75
M26,2053-12-30,30.7
M26,2053-12-31,28.4
M27,2053-01-01,28.875
M27,2053-01-02,36.833333333333336
M27,2053-01-03,23.75
M27,2053-01-04,22.8
M27,2053-01-05,23.5
M27,2053-01-06,26.625
M27,2053-01-07,31.5
M27,2053-01-08,29.0
M27,2053-01-09,33.333333333333336
M27,2053-01-10,35.0
M27,2053-01-11,27.0
M27,2053-01-12,28.666666666666668
M27,2053-01-13,29.2
M27,2053-01-14,29.0
M27,2053-01-15,34.8
M27,2053-01-16,36.4
M27,2053-01-17,32.6
M27,2053-01-18,33.8
M27,2053-01-19,29.714285714285715
M27,2053-01-20,36.666666666666664
M27,2053-01-21,39.0
M27,2053-01-22,22.333333333333332
M27,2053-01-23,30.666666666666668
M27,2053-01-24,27.8
M27,2053-01-25,34.888888888888886
M27,2053-01-26,30.333333333333332
M27,2053-01-27,26.0
M27,2053-01-28,28.5
M27,2053-01-29,26.727272727272727
M27,2053-01-30,24.571428571428573
M27,2053-01-31,34.166666666666664
M27,2053-02-01,26.727272727272727
M27,2053-02-02,32.4
M27,2053-02-03,34.22222222222222
M27,2053-02-04,29.545454545454547
M27,2053-02-05,25.8
M27,2053-02-06,21.5
M27,2053-02-07,33.666666666666664
M27,2053-02-08,27.5
M27,2053-02-09,27.25
M27,2053-02-10,33.285714285714285
M27,2053-02-11,27.2
M27,2053-02-12,31.2
M27,2053-02-13,33.0
M27,2053-02-14,25.77777777777778
M27,2053-02-15,15.0
M27,2053-02-16,30.5
M27,2053-02-17,30.6
M27,2053-02-18,28.75
M27,2053-02-19,31.333333333333332
M27,2053-02-20,31.333333333333332
M27,2053-02-21,24.4
M27,2053-02-22,33.6
M27,2053-02-23,23.0
M27,2053-02-24,20.166666666666668
M27,2053-02-25,23.166666666666668
M27,2053-02-26,30.0
M27,2053-02-27,32.0
M27,2053-02-28,26.0
M27,2053-03-01,27.0
M27,2053-03-02,36.2
M27,2053-03-03,27.0
M27,2053-03-04,31.666666666666668
M27,2053-03-05,29.0
M27,2053-03-06,26.142857142857142
M27,2053-03-07,33.333333333333336
M27,2053-03-08,27.142857142857142
M27,2053-03-09,27.6
M27,2053-03-10,28.0
M27,2053-03-11,31.166666666666668
M27,2053-03-12,26.714285714285715
M27,2053-03-13,23.666666666666668
M27,2053-03-14,30.333333333333332
M27,2053-03-15,33.333333333333336
M27,2053-03-16,26.0
M27,2053-03-17,33.0
M27,2053-03-18,24.5
M27,2053-03-19,27.666666666666668
M27,2053-03-20,34.0
M27,2053-03-21,25.5
M27,2053-03-22,31.75
M27,2053-03-23,33.333333333333336
M27,2053-03-24,33.5
M27,2053-03-25,21.666666666666668
M27,2053-03-26,30.0
M27,2053-03-27,23.75
M27,2053-03-28,27.5
M27,2053-03-29,36.2
M27,2053-03-30,27.833333333333332
M27,2053-03-31,28.666666666666668
M27,2053-04-01,23.285714285714285
M27,2053-04-02,33.0
M27,2053-04-03,35.666666666666664
M27,2053-04-04,34.875
M27,2053-04-05,33.5
M27,2053-04-06,32.0
M27,2053-04-07,30.5
M27,2053-04-08,29.571428571428573
M27,2053-04-09,34.75
M27,2053-04-10,31.5
M27,2053-04-11,32.2
M27,2053-04-12,28.285714285714285
M27,2053-04-13,38.75
M27,2053-04-14,24.0
M27,2053-04-15,15.5
M27,2053-04-16,23.833333333333332
M27,2053-04-17,31.285714285714285
M27,2053-04-18,26.0
M27,2053-04-19,31.625
M27,2053-04-20,31.0
M27,2053-04-21,23.714285714285715
M27,2053-04-22,39.0
M27,2053-04-23,31.2
M27,2053-04-24,30.25
M27,2053-04-25,24.6
M27,2053-04-26,29.625
M27,2053-04-27,27.5
M27,2053-04-28,28.5
M27,2053-04-29,29.0
M27,2053-04-30,31.0
M27,2053-05-01,30.571428571428573
M27,2053-05-02,30.454545454545453
M27,2053-05-03,32.6
M27,2053-05-04,29.666666666666668
M27,2053-05-05,26.8
M27,2053-05-06,29.625
M27,2053-05-07,30.166666666666668
M27,2053-05-08,24.0
M27,2053-05-09,24.8
M27,2053-05-10,26.5
M27,2053-05-11,34.8
M27,2053-05-12,30.0
M27,2053-05-13,31.25
M27,2053-05-14,36.0
M27,2053-05-15,29.0
